SKU,Nome,slug_nome,Categoria,slug_categoria,Serie,slug_serie,Descricao,Imagem
GM54,Mesa Flexora,mesa-flexora,Flexora de Pernas,flexora-de-pernas,Equipamentos - Série GM,equipamentos-serie-gm,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM54-bgbranco-2.webp
LBF15,Mesa Flexora,mesa-flexora,Extensora e Flexora,extensora-e-flexora,Equipamentos - Série LB-F,equipamentos-serie-lb-f,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB-F15-bgbranco-2.webp
SH66,Mesa Flexora Em Pé ISO-Lateral,mesa-flexora-em-pe-iso-lateral,Extensora e Flexora,extensora-e-flexora,Equipamentos - Série SH,equipamentos-serie-sh,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH66-bgbranco-2.webp
SH18,Mesa Flexora ISO-Lateral,mesa-flexora-iso-lateral,Extensora e Flexora,extensora-e-flexora,Equipamentos - Série SH,equipamentos-serie-sh,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH18-bgbranco-2.webp
SH98,Mesa Flexora Sentado,mesa-flexora-sentado,Extensora e Flexora,extensora-e-flexora,Equipamentos - Série SH,equipamentos-serie-sh,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH98-bgbranco-2.webp
E027,Mini Anel Elástico - Kit 4 Peças,mini-anel-elastico-kit-4-pecas,Acessórios de Treino,acessorios-de-treino,Acessórios - Série E,acessorios-serie-e,Mini Anel Elástico - Kit 4 Peças - Código: E-027,https://commanderbrasil.com.br/wp-content/uploads/2025/12/E027-e-1.jpeg
C043,Mini Anel Elástico - Kit 5,mini-anel-elastico-kit-5,Acessórios de Treino,acessorios-de-treino,Acessórios - Série C,acessorios-serie-c,Mini Anel Elástico - Kit de 5 - Código: C-043,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-043-c-2.jpeg
C057,Mini Bola Pilates,mini-bola-pilates,Acessórios de Treino,acessorios-de-treino,Acessórios - Série C,acessorios-serie-c,Mini Bola de Pilates - Código: C-057,https://commanderbrasil.com.br/wp-content/uploads/2025/12/C-057-c-2.jpeg
QHSJ178,Mini Faixa Loop,mini-faixa-loop,Faixas de Resistência,faixas-de-resistencia,Acessórios - QHSJ Yoga,acessorios-qhsj-yoga,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/QH-SJ178-bgbranco.webp
SH38,Olímpico Banco com Suporte de Anilhas,olimpico-banco-com-suporte-de-anilhas,Armazenamento de Anilhas,armazenamento-de-anilhas,Equipamentos - Série SH,equipamentos-serie-sh,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH38-bgbranco-2.webp
E005,Pacote Energia 5kg,pacote-energia-5kg,Acessórios de Treino,acessorios-de-treino,Acessórios - Série E,acessorios-serie-e,Pacote de Energia 5kg - Código: E-005,https://commanderbrasil.com.br/wp-content/uploads/2025/12/E005-e-2.jpeg
CBP060,Panturrilha Elevação Donkey,panturrilha-elevacao-donkey,Máquinas de Panturrilha,maquinas-de-panturrilha,Equipamentos - Série CBP,equipamentos-serie-cbp,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP060-bgbranco-2.webp
D945,Panturrilha Elevação Inclinado,panturrilha-elevacao-inclinado,Máquinas de Panturrilha,maquinas-de-panturrilha,Equipamentos - Série D,equipamentos-serie-d,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CMD-D945-cmd-d-series-2.png
SH80,Panturrilha em Pé,panturrilha-em-pe,Máquinas de Panturrilha,maquinas-de-panturrilha,Equipamentos - Série SH,equipamentos-serie-sh,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH80-bgbranco-2.webp
GM102,Panturrilha em Pé,panturrilha-em-pe,Máquinas de Panturrilha,maquinas-de-panturrilha,Equipamentos - Série GM,equipamentos-serie-gm,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/GM102-bgbranco-2.webp
LBF18,Panturrilha em Pé,panturrilha-em-pe,Máquinas de Panturrilha,maquinas-de-panturrilha,Equipamentos - Série LB-F,equipamentos-serie-lb-f,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB-F18-bgbranco-2.webp
SH102,Panturrilha Sentado,panturrilha-sentado,Máquinas de Panturrilha,maquinas-de-panturrilha,Equipamentos - Série SH,equipamentos-serie-sh,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH102-bgbranco-2.webp
CBP059,Panturrilha Sentado,panturrilha-sentado,Máquinas de Panturrilha,maquinas-de-panturrilha,Equipamentos - Série CBP,equipamentos-serie-cbp,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP059-bgbranco-2.webp
LB609,Panturrilha Sentado,panturrilha-sentado,Máquinas de Panturrilha,maquinas-de-panturrilha,Equipamentos - Série LB,equipamentos-serie-lb,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB609-bgbranco-2.webp
LBF19,Panturrilha Sentado,panturrilha-sentado,Máquinas de Panturrilha,maquinas-de-panturrilha,Equipamentos - Série LB-F,equipamentos-serie-lb-f,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB-F19-bgbranco-1.webp
SH23,Panturrilha Sentado,panturrilha-sentado,Máquinas de Panturrilha,maquinas-de-panturrilha,Equipamentos - Série SH,equipamentos-serie-sh,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/SH23-bgbranco-2.webp
LB631,Panturrilha Sentado Anilhada,panturrilha-sentado-anilhada,Máquinas de Panturrilha,maquinas-de-panturrilha,Equipamentos - Série LB,equipamentos-serie-lb,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/LB631-bgbranco-2.webp
B1062,Panturrilha Sentado Máquina,panturrilha-sentado-maquina,Máquinas de Panturrilha,maquinas-de-panturrilha,Equipamentos - Série B,equipamentos-serie-b,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/B1062-bgbranco-1.webp
CBP018,Parallels Com Sistema Duplo,parallels-com-sistema-duplo,Voador e Deltoide Posterior,voador-e-deltoide-posterior,Equipamentos - Série CBP,equipamentos-serie-cbp,,https://commanderbrasil.com.br/wp-content/uploads/2025/12/CBP018-bgbranco-bgbranco-1.webp
